node1,node2,similarity,distance
AI project,diagnose problems,0.0573,1.3731
AI project,manage repair processes,-0.1697,1.5295
AI project,commercial aircraft fleets,0.5734,0.9237
AI project,maintenance budget,-0.0671,1.4609
AI project,innovative information technology,-0.0913,1.4774
diagnose problems,manage repair processes,0.9376,0.3534
commercial aircraft fleets,diagnose problems,0.1919,1.2713
diagnose problems,maintenance budget,0.3157,1.1698
diagnose problems,innovative information technology,-0.18,1.5362
commercial aircraft fleets,manage repair processes,-0.1203,1.4969
maintenance budget,manage repair processes,0.2037,1.262
innovative information technology,manage repair processes,-0.3501,1.6432
commercial aircraft fleets,maintenance budget,0.4371,1.061
commercial aircraft fleets,innovative information technology,0.4639,1.0355
innovative information technology,maintenance budget,0.0112,1.4062
