node1,node2,similarity,distance
Tele-Graffiti,communicate remotely,0.0936,1.3464
Tele-Graffiti,hand-drawn sketches,0.5328,0.9667
LCD projector,Tele-Graffiti,0.1618,1.2948
communicate remotely,hand-drawn sketches,0.2852,1.1956
LCD projector,communicate remotely,-0.4272,1.6895
LCD projector,hand-drawn sketches,0.4398,1.0585
Tele-Graffiti,paper detection,0.2209,1.2483
Tele-Graffiti,tracking,-0.3419,1.6382
Tele-Graffiti,real-time,0.2098,1.2572
LCD projector,paper detection,0.0423,1.384
LCD projector,tracking,0.1287,1.3201
LCD projector,real-time,-0.2946,1.6091
paper detection,tracking,-0.1321,1.5047
paper detection,real-time,0.8373,0.5704
real-time,tracking,-0.3856,1.6647
