node1,node2,similarity,distance
sentiment labels,text generation,-0.0274,1.4335
GAN,text generation,-0.0472,1.4472
GAN,sentiment labels,0.1877,1.2746
quality,text generation,-0.3805,1.6616
diversity,text generation,-0.209,1.555
quality,sentiment labels,0.5488,0.95
diversity,sentiment labels,0.6318,0.8581
GAN,quality,-0.0572,1.4541
GAN,diversity,0.2819,1.1985
diversity,quality,0.9033,0.4398
SentiGAN,text generation,0.9485,0.321
multiple generators,text generation,-0.1122,1.4914
multi-class discriminator,text generation,-0.3292,1.6305
GAN,SentiGAN,-0.0921,1.4779
GAN,multiple generators,-0.4771,1.7188
GAN,multi-class discriminator,-0.1579,1.5218
SentiGAN,multiple generators,-0.2496,1.5809
SentiGAN,multi-class discriminator,-0.1989,1.5485
SentiGAN,quality,-0.231,1.5691
SentiGAN,diversity,-0.0828,1.4716
multi-class discriminator,multiple generators,-0.2007,1.5497
multiple generators,quality,0.0637,1.3684
diversity,multiple generators,-0.1471,1.5147
multi-class discriminator,quality,-0.0744,1.4659
diversity,multi-class discriminator,-0.1542,1.5193
SentiGAN,sentiment labels,-0.0135,1.4237
multiple generators,sentiment labels,-0.3297,1.6308
multi-class discriminator,sentiment labels,0.0288,1.3937
penalty based objective,sentiment labels,0.0241,1.397
SentiGAN,penalty based objective,-0.29,1.6062
multiple generators,penalty based objective,-0.2544,1.5839
multi-class discriminator,penalty based objective,0.94,0.3463
penalty based objective,text generation,-0.3386,1.6362
sentiment accuracy,text generation,0.2564,1.2195
multiple generators,sentiment accuracy,0.0934,1.3466
multi-class discriminator,sentiment accuracy,0.0614,1.3701
penalty based objective,sentiment accuracy,0.0347,1.3894
penalty based objective,quality,-0.2943,1.6089
quality,sentiment accuracy,0.3553,1.1355
