node1,node2,similarity,distance
Punctuation marks,text-grammar,-0.0923,1.478
Punctuation marks,orthographic sentence,0.1417,1.3102
Punctuation marks,punctuation,0.2145,1.2534
orthographic sentence,text-grammar,-0.3638,1.6515
punctuation,text-grammar,-0.5608,1.7668
orthographic sentence,punctuation,0.2865,1.1946
Punctuation marks,semantic,0.4957,1.0043
Punctuation marks,discourse,-0.4587,1.708
Punctuation marks,computationally,0.1628,1.294
punctuation,semantic,0.2132,1.2545
discourse,punctuation,0.4612,1.0381
computationally,punctuation,0.6561,0.8294
discourse,semantic,-0.3429,1.6389
computationally,semantic,0.7189,0.7499
computationally,discourse,0.2098,1.2571
