node1,node2,similarity,distance
decentralized,poisoning attacks,-0.1109,1.4905
decentralized,malicious clients,-0.3547,1.646
malicious clients,poisoning attacks,0.949,0.3192
decentralized,non-IID data,-0.2956,1.6097
decentralized,defense strategies,-0.1514,1.5175
non-IID data,poisoning attacks,0.9483,0.3214
defense strategies,poisoning attacks,-0.2085,1.5547
malicious clients,non-IID data,0.953,0.3066
defense strategies,malicious clients,-0.2456,1.5784
defense strategies,non-IID data,-0.2127,1.5573
attack-tolerant aggregation,non-IID data,-0.0331,1.4374
critical parameters,non-IID data,-0.485,1.7234
attack-tolerant aggregation,defense strategies,0.2011,1.264
critical parameters,defense strategies,0.8425,0.5612
attack-tolerant aggregation,critical parameters,-0.0341,1.4381
attack-tolerant aggregation,poisoning attacks,-0.2892,1.6058
critical parameters,poisoning attacks,-0.3861,1.665
