node1,node2,similarity,distance
images,matching values,-0.1956,1.5463
matching values,templates,0.8651,0.5195
low-dimensional Euclidean space,matching values,0.9243,0.3892
images,templates,-0.1387,1.5091
images,low-dimensional Euclidean space,-0.153,1.5185
low-dimensional Euclidean space,templates,0.9506,0.3145
embedding,matching values,0.0125,1.4054
matching values,singular value decomposition,-0.3156,1.6221
input matrix,matching values,0.9043,0.4375
embedding,images,0.8637,0.5221
images,singular value decomposition,-0.1282,1.5021
images,input matrix,-0.1846,1.5392
embedding,templates,-0.1123,1.4915
singular value decomposition,templates,-0.2879,1.6049
input matrix,templates,0.9684,0.2513
embedding,low-dimensional Euclidean space,-0.0527,1.451
low-dimensional Euclidean space,singular value decomposition,-0.2716,1.5947
input matrix,low-dimensional Euclidean space,0.9763,0.2178
embedding,singular value decomposition,-0.0258,1.4323
embedding,input matrix,-0.051,1.4498
input matrix,singular value decomposition,-0.2158,1.5594
images,principal component analysis,-0.3074,1.617
principal component analysis,templates,0.0128,1.4052
low-dimensional Euclidean space,principal component analysis,-0.0737,1.4654
embedding,principal component analysis,-0.3405,1.6374
principal component analysis,singular value decomposition,-0.1293,1.5029
input matrix,principal component analysis,-0.0635,1.4584
