node1,node2,similarity,distance
contact information,predict,-0.1943,1.5455
predict,speed-date,-0.1348,1.5065
physically attractive,predict,0.0755,1.3598
contact information,speed-date,-0.1433,1.5121
contact information,physically attractive,-0.1049,1.4866
physically attractive,speed-date,0.969,0.2491
position,predict,0.2957,1.1869
predict,proximity,0.9584,0.2885
motion,predict,0.3823,1.1115
contact information,position,0.3628,1.1289
contact information,proximity,-0.1255,1.5003
contact information,motion,0.3057,1.1784
position,speed-date,-0.4924,1.7277
proximity,speed-date,-0.2161,1.5595
motion,speed-date,-0.3439,1.6395
physically attractive,position,-0.4187,1.6845
physically attractive,proximity,0.0069,1.4093
motion,physically attractive,-0.2504,1.5814
position,proximity,0.2661,1.2115
motion,position,0.4137,1.0829
motion,proximity,0.2589,1.2174
baseline,position,0.0202,1.3998
baseline,proximity,-0.228,1.5672
baseline,motion,0.6923,0.7845
baseline,speed-date,-0.0691,1.4622
accuracy,contact information,-0.0624,1.4577
accuracy,speed-date,0.9561,0.2963
