node1,node2,similarity,distance
sign language,text to sign language translation system,-0.211,1.5563
sign narratives,text to sign language translation system,0.0603,1.3709
informative presentations,text to sign language translation system,0.0781,1.3578
PC laptop computer,text to sign language translation system,0.8496,0.5484
sign language,sign narratives,-0.2185,1.5611
informative presentations,sign language,-0.1926,1.5444
PC laptop computer,sign language,-0.3038,1.6148
informative presentations,sign narratives,-0.2487,1.5803
PC laptop computer,sign narratives,-0.1866,1.5405
PC laptop computer,informative presentations,-0.1237,1.4991
