node1,node2,similarity,distance
computer,crossword puzzles,-0.3272,1.6292
clues,crossword puzzles,-0.1433,1.5121
crossword grid,crossword puzzles,-0.3541,1.6457
crossword puzzles,information retrieval,-0.2412,1.5756
crossword puzzles,database search,0.3334,1.1547
crossword puzzles,machine learning,-0.1129,1.4919
clues,computer,0.0282,1.3941
computer,crossword grid,-0.2011,1.5499
computer,information retrieval,0.0357,1.3887
computer,database search,-0.4,1.6733
computer,machine learning,0.9246,0.3884
clues,crossword grid,0.2694,1.2088
clues,information retrieval,-0.1361,1.5074
clues,database search,-0.393,1.6692
clues,machine learning,0.0177,1.4016
crossword grid,information retrieval,0.8418,0.5625
crossword grid,database search,-0.4162,1.683
crossword grid,machine learning,-0.0789,1.4689
database search,information retrieval,-0.3937,1.6695
information retrieval,machine learning,0.2299,1.241
database search,machine learning,-0.4957,1.7296
crossword puzzles,solver,-0.19,1.5427
computer,solver,0.9549,0.3003
clues,solver,-0.2201,1.5621
crossword grid,solver,-0.2785,1.5991
information retrieval,solver,0.0932,1.3467
database search,solver,-0.3358,1.6345
machine learning,solver,0.9383,0.3514
clues,probabilistic representation,0.916,0.4098
information retrieval,probabilistic representation,0.1726,1.2864
database search,probabilistic representation,-0.5127,1.7393
machine learning,probabilistic representation,-0.0425,1.4439
probabilistic representation,solver,-0.3089,1.618
Proverb,probabilistic representation,-0.5127,1.7393
Proverb,solver,-0.3358,1.6345
