node1,node2,similarity,distance
debugging,logically contradicting terminologies,0.0359,1.3886
debugging,hitting set algorithm,0.9814,0.1929
hitting set algorithm,logically contradicting terminologies,-0.0208,1.4288
Description Logic reasoning system,debugging,0.1195,1.327
Description Logic reasoning system,logically contradicting terminologies,-0.0687,1.462
Description Logic reasoning system,hitting set algorithm,0.0379,1.3872
hitting set algorithm,minimal conflict sets,0.6668,0.8163
DL reasoning engine,hitting set algorithm,0.6713,0.8108
Description Logic reasoning system,minimal conflict sets,0.4737,1.026
DL reasoning engine,minimal conflict sets,0.9568,0.2939
DL reasoning engine,Description Logic reasoning system,0.5466,0.9523
diagnoses,minimal conflict sets,-0.3954,1.6706
DL reasoning engine,diagnoses,-0.377,1.6595
