node1,node2,similarity,distance
image classification,learning invariances,-0.3825,1.6629
learning invariances,transformations,0.638,0.8509
image classification,transformations,-0.1657,1.5269
Image Transformation Pursuit,transformations,0.187,1.2752
CUB dataset,transformations,0.9123,0.4188
Fisher Vector,transformations,0.1635,1.2934
top-1 accuracy,transformations,0.1707,1.2879
top-5 accuracy,transformations,0.111,1.3334
CUB dataset,Fisher Vector,-0.0057,1.4182
CUB dataset,top-1 accuracy,0.0155,1.4032
CUB dataset,top-5 accuracy,0.0401,1.3856
Fisher Vector,top-1 accuracy,0.8901,0.4687
Fisher Vector,top-5 accuracy,0.8952,0.4578
top-1 accuracy,top-5 accuracy,0.8935,0.4615
CUB dataset,deep convnet features,0.5413,0.9578
Fisher Vector,deep convnet features,-0.1018,1.4844
deep convnet features,top-1 accuracy,-0.3586,1.6484
deep convnet features,top-5 accuracy,-0.3482,1.6421
