node1,node2,similarity,distance
conversational e-commerce,ontologies,-0.1504,1.5169
conversational paradigm,ontologies,0.1835,1.2779
e-commerce,ontologies,0.2888,1.1927
e-business,ontologies,-0.2965,1.6103
conversational e-commerce,conversational paradigm,0.8424,0.5614
conversational e-commerce,e-commerce,0.3034,1.1804
conversational e-commerce,e-business,-0.0258,1.4324
conversational paradigm,e-commerce,0.2585,1.2177
conversational paradigm,e-business,-0.2848,1.603
e-business,e-commerce,0.4072,1.0888
ontologies,ontology technology,0.4105,1.0858
information technology systems,ontologies,-0.2152,1.5589
conversational paradigm,ontology technology,-0.0325,1.437
conversational paradigm,information technology systems,-0.3046,1.6153
e-commerce,ontology technology,0.9084,0.4279
e-commerce,information technology systems,0.0807,1.356
e-business,ontology technology,0.5515,0.9471
e-business,information technology systems,0.228,1.2426
information technology systems,ontology technology,0.054,1.3755
