node1,node2,similarity,distance
high-resolution hyperspectral image,spatial resolution,-0.4718,1.7157
RGB image,spatial resolution,0.0593,1.3717
RGB image,high-resolution hyperspectral image,0.011,1.4064
hyperspectral input,spatial resolution,-0.1445,1.5129
reflectance spectra,spatial resolution,-0.1349,1.5066
high-resolution hyperspectral image,hyperspectral input,0.6666,0.8165
high-resolution hyperspectral image,reflectance spectra,-0.4166,1.6832
RGB image,hyperspectral input,0.4238,1.0735
hyperspectral input,reflectance spectra,-0.5274,1.7478
RGB image,reflectance spectra,-0.0941,1.4792
hyperspectral input,spatial sparsity,-0.3453,1.6403
factorization,hyperspectral input,0.3965,1.0986
reflectance spectra,spatial sparsity,-0.1894,1.5423
factorization,reflectance spectra,-0.1248,1.4999
factorization,spatial sparsity,-0.2025,1.5508
