node1,node2,similarity,distance
data-driven,musical influence,-0.1642,1.5259
musical influence,topic-modeling,-0.4812,1.7211
dataset,musical influence,-0.2206,1.5624
musical influence,songs,-0.2472,1.5794
data-driven,topic-modeling,-0.3965,1.6712
data-driven,dataset,-0.2559,1.5849
data-driven,songs,0.3131,1.1721
dataset,topic-modeling,0.6868,0.7914
songs,topic-modeling,0.2612,1.2156
dataset,songs,0.2196,1.2493
human-curated influence measure,musical influence,-0.1332,1.5055
data-driven,human-curated influence measure,0.938,0.3521
human-curated influence measure,topic-modeling,-0.3463,1.6409
dataset,human-curated influence measure,-0.2766,1.5979
human-curated influence measure,songs,0.108,1.3357
musical influence,musical innovation,-0.1607,1.5236
musical innovation,topic-modeling,0.5471,0.9517
dataset,musical innovation,0.3052,1.1788
musical innovation,songs,0.7935,0.6427
human-curated influence measure,musical innovation,-0.4076,1.6778
