node1,node2,similarity,distance
AI,query answering,-0.4254,1.6884
ABox repair,existential rules,-0.0956,1.4802
existential rules,intersection of repairs,0.0565,1.3737
existential rules,intersection of closed repairs,0.0565,1.3737
existential rules,inconsistency-tolerant semantics,0.7553,0.6996
AI,existential rules,-0.2519,1.5823
ABox repair,intersection of repairs,-0.11,1.49
ABox repair,intersection of closed repairs,-0.1063,1.4875
ABox repair,inconsistency-tolerant semantics,-0.2322,1.5698
ABox repair,AI,-0.2207,1.5625
intersection of closed repairs,intersection of repairs,0.9996,0.0287
inconsistency-tolerant semantics,intersection of repairs,0.1226,1.3247
AI,intersection of repairs,-0.1974,1.5475
inconsistency-tolerant semantics,intersection of closed repairs,0.1223,1.3249
AI,intersection of closed repairs,-0.1948,1.5458
AI,inconsistency-tolerant semantics,-0.2694,1.5934
