node1,node2,similarity,distance
distributed environments,semantic representations,-0.4872,1.7247
semantic representations,workflow creation,0.7728,0.6741
distributed environments,workflow creation,-0.3341,1.6335
intermediate execution data,semantic representations,-0.265,1.5906
intermediate execution data,workflow creation,-0.0239,1.431
Wings,semantic representations,-0.2135,1.5579
Wings,workflow creation,0.132,1.3176
Wings,intermediate execution data,0.9211,0.3974
Pegasus,semantic representations,0.1216,1.3254
Pegasus,Wings,-0.4654,1.712
Pegasus,workflow creation,-0.472,1.7158
Pegasus,intermediate execution data,-0.2852,1.6032
earthquake simulation,semantic representations,-0.0057,1.4182
Wings,earthquake simulation,-0.0123,1.4229
Pegasus,earthquake simulation,-0.0151,1.4249
earthquake simulation,workflow creation,0.0127,1.4052
