node1,node2,similarity,distance
calibration method,off-axis catadioptric cameras,-0.6072,1.7929
axial-symmetric mirror,calibration method,-0.2785,1.599
axial-symmetric mirror,off-axis catadioptric cameras,0.2214,1.2479
axial-symmetric mirror,intrinsic parameters,-0.0401,1.4423
catadioptric image,space line,0.6498,0.8369
catadioptric image,harmonic homology,0.6927,0.7839
apparent contours,catadioptric image,-0.1967,1.5471
harmonic homology,space line,0.9867,0.163
apparent contours,space line,0.3744,1.1185
apparent contours,harmonic homology,0.323,1.1636
catadioptric image,experimental results,-0.1972,1.5474
experimental results,space line,-0.0859,1.4737
experimental results,harmonic homology,0.0098,1.4073
apparent contours,experimental results,-0.1192,1.4961
