node1,node2,similarity,distance
discourse connective,implicit discourse relations,0.8673,0.5151
corpus,implicit discourse relations,-0.2394,1.5744
implicit discourse relations,newspaper text,-0.1609,1.5238
corpus,discourse connective,-0.1824,1.5378
discourse connective,newspaper text,-0.1395,1.5096
corpus,newspaper text,0.5368,0.9625
discourse connective,polarity tags,0.0837,1.3537
Levin verb classes,discourse connective,0.7769,0.668
discourse connective,modality,-0.3409,1.6376
discourse connective,lexical features,-0.0882,1.4753
corpus,polarity tags,0.3484,1.1415
Levin verb classes,corpus,-0.2968,1.6105
corpus,modality,0.9642,0.2677
corpus,lexical features,-0.1375,1.5083
newspaper text,polarity tags,-0.244,1.5774
Levin verb classes,newspaper text,-0.0624,1.4577
modality,newspaper text,0.4295,1.0682
lexical features,newspaper text,-0.1754,1.5332
Levin verb classes,polarity tags,-0.4212,1.6859
modality,polarity tags,0.2688,1.2093
lexical features,polarity tags,-0.3011,1.6131
Levin verb classes,modality,-0.3692,1.6548
Levin verb classes,lexical features,0.0335,1.3904
lexical features,modality,-0.0562,1.4534
corpus,lexical pairs,-0.2199,1.562
lexical pairs,newspaper text,-0.0823,1.4713
lexical pairs,polarity tags,-0.0293,1.4348
Levin verb classes,lexical pairs,0.8569,0.5349
lexical pairs,modality,-0.3603,1.6494
lexical features,lexical pairs,-0.1472,1.5148
data intensive approaches,polarity tags,0.8659,0.5179
Levin verb classes,data intensive approaches,-0.6561,1.82
data intensive approaches,modality,0.63,0.8602
data intensive approaches,lexical features,-0.1904,1.543
data intensive approaches,lexical pairs,-0.3934,1.6694
