node1,node2,similarity,distance
large spontaneous speech corpus,morphological annotation,-0.3234,1.6269
Corpus of Spontaneous Japanese,morphological annotation,-0.2359,1.5722
high accuracy,morphological annotation,-0.1312,1.5041
low labor costs,morphological annotation,-0.0401,1.4423
morphological annotation,training corpus,-0.1192,1.4962
Corpus of Spontaneous Japanese,large spontaneous speech corpus,-0.1542,1.5193
high accuracy,large spontaneous speech corpus,0.0575,1.3729
large spontaneous speech corpus,low labor costs,0.348,1.142
large spontaneous speech corpus,training corpus,0.1581,1.2976
Corpus of Spontaneous Japanese,high accuracy,-0.2553,1.5845
Corpus of Spontaneous Japanese,low labor costs,-0.2397,1.5746
Corpus of Spontaneous Japanese,training corpus,0.0224,1.3983
high accuracy,low labor costs,0.8967,0.4545
high accuracy,training corpus,-0.2023,1.5506
low labor costs,training corpus,-0.2237,1.5644
