node1,node2,similarity,distance
agent-mediated electronic marketplaces,auction performance,-0.4496,1.7027
agent-mediated electronic marketplaces,uncertain values,-0.2219,1.5633
agent-mediated electronic marketplaces,hard local problems,0.2875,1.1937
auction performance,uncertain values,-0.2405,1.5751
auction performance,hard local problems,0.0867,1.3515
hard local problems,uncertain values,-0.2756,1.5973
auction design,auction performance,-0.0455,1.446
auction performance,meta-deliberation,-0.2644,1.5902
auction design,uncertain values,-0.1423,1.5115
meta-deliberation,uncertain values,0.9434,0.3364
auction design,hard local problems,-0.0956,1.4803
hard local problems,meta-deliberation,-0.4585,1.7079
auction design,meta-deliberation,-0.207,1.5537
auction design,revenue,-0.0042,1.4172
auction design,efficiency,0.012,1.4057
meta-deliberation,revenue,-0.0577,1.4544
efficiency,meta-deliberation,-0.0409,1.4429
efficiency,revenue,0.9647,0.2656
