node1,node2,similarity,distance
WWW indexer,categories,-0.135,1.5066
Telltale,Yahoo! directory,0.0593,1.3717
Yahoo! directory,classifier,-0.0241,1.4312
Yahoo! directory,n-grams,0.2387,1.2339
Yahoo! directory,similarity,0.1659,1.2916
Telltale,classifier,0.9554,0.2986
Telltale,n-grams,-0.303,1.6143
Telltale,similarity,0.9373,0.3542
classifier,n-grams,-0.2792,1.5995
classifier,similarity,0.9333,0.3651
n-grams,similarity,-0.437,1.6953
Telltale,descriptions,0.8822,0.4854
classifier,descriptions,0.9041,0.4379
descriptions,n-grams,-0.3186,1.6239
descriptions,similarity,0.8281,0.5864
Telltale,categories,0.968,0.253
categories,classifier,0.9682,0.2521
categories,n-grams,-0.291,1.6068
categories,similarity,0.9125,0.4183
categories,descriptions,0.9228,0.393
