node1,node2,similarity,distance
deep metric learning,metric learning,-0.4181,1.6841
metric learning,neural networks,-0.0565,1.4536
deep metric learning,neural networks,-0.4417,1.6981
embedding space,metric learning,-0.3971,1.6716
deep metric learning,embedding space,0.5204,0.9794
embedding space,neural networks,-0.1122,1.4915
embedding space,message passing networks,0.712,0.7589
embedding space,mini-batch,-0.0375,1.4405
message passing networks,mini-batch,0.2307,1.2404
attention mechanism,message passing networks,0.3253,1.1616
attention mechanism,mini-batch,0.0339,1.39
attention mechanism,clustering,0.4404,1.0579
attention mechanism,image retrieval,-0.3115,1.6196
clustering,image retrieval,-0.3261,1.6286
