node1,node2,similarity,distance
clarification questions,neural network model,-0.4377,1.6957
expected value of perfect information,neural network model,-0.058,1.4547
clarification questions,expected value of perfect information,0.376,1.1172
StackExchange,neural network model,-0.256,1.585
StackExchange,clarification questions,-0.1146,1.4931
StackExchange,expected value of perfect information,-0.0507,1.4496
clarification questions,dataset,0.1073,1.3362
askubuntu,clarification questions,0.0273,1.3948
clarification questions,unix,-0.0054,1.4181
clarification questions,superuser,0.4885,1.0114
dataset,expected value of perfect information,0.917,0.4074
askubuntu,expected value of perfect information,-0.1403,1.5102
expected value of perfect information,unix,0.1411,1.3106
expected value of perfect information,superuser,0.9771,0.2139
StackExchange,dataset,-0.0752,1.4664
StackExchange,askubuntu,-0.2432,1.5768
StackExchange,unix,-0.1671,1.5278
StackExchange,superuser,-0.1087,1.4891
askubuntu,dataset,-0.0518,1.4504
dataset,unix,0.2257,1.2444
dataset,superuser,0.8565,0.5357
askubuntu,unix,0.6501,0.8366
askubuntu,superuser,-0.1818,1.5374
superuser,unix,0.0786,1.3575
clarification questions,expert human judgments,0.138,1.313
StackExchange,expert human judgments,-0.0608,1.4566
dataset,expert human judgments,-0.0191,1.4276
askubuntu,expert human judgments,0.3712,1.1215
expert human judgments,unix,-0.2603,1.5876
expert human judgments,superuser,0.0272,1.3949
