node1,node2,similarity,distance
comic image,storyboard extraction,-0.4117,1.6803
frames,storyboard extraction,0.015,1.4036
comic image understanding,storyboard extraction,0.5109,0.989
comic image,frames,-0.4478,1.7017
comic image,comic image understanding,-0.2332,1.5705
comic image understanding,frames,-0.0735,1.4652
deep convolutional neural network,storyboard extraction,0.814,0.61
Shape Regression Network,storyboard extraction,-0.362,1.6505
comic image,deep convolutional neural network,0.069,1.3645
Shape Regression Network,comic image,0.8859,0.4777
deep convolutional neural network,frames,-0.3052,1.6157
Shape Regression Network,frames,-0.3236,1.627
comic image understanding,deep convolutional neural network,0.6021,0.8921
Shape Regression Network,comic image understanding,-0.1568,1.5211
Shape Regression Network,deep convolutional neural network,0.0113,1.4062
Fast R-CNN,deep convolutional neural network,-0.4232,1.6871
Fast R-CNN,Shape Regression Network,-0.189,1.5421
Fast R-CNN,quadrangle bounding boxes,-0.3235,1.627
F1-score,quadrangle bounding boxes,-0.0976,1.4816
