node1,node2,similarity,distance
prediction,textual generation,0.1908,1.2722
additional information,retrieval enhancement,0.372,1.1207
aspect enhancement,retrieval enhancement,0.5058,0.9942
additional information,aspect enhancement,0.2221,1.2473
additional information,user representation,0.2151,1.2529
aspect enhancement,user representation,0.1096,1.3345
aspect enhancement,prediction,0.8706,0.5087
prediction,user representation,0.0473,1.3803
effectiveness,prediction,-0.0322,1.4368
datasets,prediction,-0.0016,1.4153
aspect enhancement,effectiveness,0.0373,1.3876
aspect enhancement,datasets,0.0342,1.3898
effectiveness,user representation,-0.0452,1.4458
datasets,user representation,-0.0488,1.4483
datasets,effectiveness,-0.0612,1.4568
