node1,node2,similarity,distance
keyword-search queries,restricted domains,-0.1794,1.5359
corpus data,keyword-search queries,0.1178,1.3283
algorithm,keyword-search queries,-0.011,1.4219
corpus data,restricted domains,0.2621,1.2148
algorithm,restricted domains,-0.1313,1.5042
algorithm,corpus data,0.3732,1.1197
graph-based approach,keyword-search queries,-0.3998,1.6732
data sources,keyword-search queries,0.0024,1.4125
keyword-search queries,spelling errors,-0.2085,1.5547
graph-based approach,restricted domains,-0.2256,1.5656
data sources,restricted domains,-0.0628,1.458
restricted domains,spelling errors,-0.287,1.6044
corpus data,graph-based approach,-0.2306,1.5688
corpus data,data sources,0.8644,0.5207
corpus data,spelling errors,-0.0949,1.4798
data sources,graph-based approach,-0.1661,1.5272
graph-based approach,spelling errors,0.936,0.3579
algorithm,graph-based approach,-0.3181,1.6236
data sources,spelling errors,0.006,1.4099
algorithm,data sources,0.2142,1.2536
algorithm,spelling errors,-0.332,1.6322
