node1,node2,similarity,distance
video clips,word meanings,0.9939,0.1108
sentences,word meanings,0.5972,0.8975
sentences,video clips,0.524,0.9757
computer-vision,word meanings,-0.4332,1.6931
nouns,word meanings,0.3803,1.1133
verbs,word meanings,0.2692,1.2089
prepositions,word meanings,0.3741,1.1188
adjectives,word meanings,0.9006,0.4458
adverbs,word meanings,0.3846,1.1095
computer-vision,video clips,-0.4935,1.7283
nouns,video clips,0.3772,1.1161
verbs,video clips,0.2826,1.1978
prepositions,video clips,0.4072,1.0888
adjectives,video clips,0.8907,0.4675
adverbs,video clips,0.4314,1.0664
computer-vision,sentences,-0.1441,1.5127
nouns,sentences,0.0695,1.3642
sentences,verbs,-0.2249,1.5652
prepositions,sentences,0.0761,1.3593
adjectives,sentences,0.7083,0.7637
adverbs,sentences,0.0244,1.3968
computer-vision,nouns,-0.2278,1.5671
computer-vision,verbs,-0.0909,1.4771
computer-vision,prepositions,-0.2017,1.5503
adjectives,computer-vision,-0.4643,1.7113
adverbs,computer-vision,-0.3149,1.6217
nouns,verbs,0.9286,0.3778
nouns,prepositions,-0.0907,1.4769
adjectives,nouns,0.1849,1.2768
adverbs,nouns,0.0606,1.3707
prepositions,verbs,-0.0131,1.4234
adjectives,verbs,-0.0242,1.4312
adverbs,verbs,0.1108,1.3336
adjectives,prepositions,0.2528,1.2225
adverbs,prepositions,0.94,0.3464
adjectives,adverbs,0.2418,1.2314
sentences,unsupervised fashion,0.0249,1.3965
computer-vision,unsupervised fashion,-0.3117,1.6197
nouns,unsupervised fashion,-0.1871,1.5408
unsupervised fashion,verbs,-0.1512,1.5174
prepositions,unsupervised fashion,-0.1167,1.4945
adjectives,unsupervised fashion,0.3752,1.1178
adverbs,unsupervised fashion,-0.2911,1.6069
unsupervised fashion,word meanings,0.2986,1.1844
