node1,node2,similarity,distance
authentic,ecologically valid,-0.0884,1.4754
ecologically valid,unobtrusive,0.4699,1.0297
automatic,ecologically valid,0.2515,1.2235
data-rich,ecologically valid,-0.1626,1.5249
Reading Tutor,ecologically valid,-0.2545,1.584
authentic,unobtrusive,0.7295,0.7355
authentic,automatic,0.8315,0.5805
authentic,data-rich,0.9781,0.2093
Reading Tutor,authentic,0.9401,0.3461
automatic,unobtrusive,0.9291,0.3765
data-rich,unobtrusive,0.6712,0.8109
Reading Tutor,unobtrusive,0.6336,0.856
automatic,data-rich,0.7475,0.7106
Reading Tutor,automatic,0.7208,0.7472
Reading Tutor,data-rich,0.9666,0.2585
ecologically valid,interword latency,-0.0299,1.4352
assisted reading performance,ecologically valid,-0.3,1.6124
authentic,interword latency,0.0139,1.4043
assisted reading performance,authentic,0.0522,1.3768
interword latency,unobtrusive,-0.1401,1.51
assisted reading performance,unobtrusive,-0.2197,1.5619
automatic,interword latency,-0.0758,1.4668
assisted reading performance,automatic,-0.1123,1.4915
data-rich,interword latency,0.0601,1.371
assisted reading performance,data-rich,0.1024,1.3398
Reading Tutor,interword latency,0.1152,1.3303
Reading Tutor,assisted reading performance,0.2093,1.2575
assisted reading performance,interword latency,0.9342,0.3627
Reading Tutor,performance improvement,0.0547,1.375
interword latency,performance improvement,0.1347,1.3155
assisted reading performance,performance improvement,-0.1462,1.514
