node1,node2,similarity,distance
machine translation,statistical machine translation,0.9555,0.2984
machine translation,maximum entropy models,0.0238,1.3973
machine translation,source-channel approach,-0.2516,1.5821
feature functions,machine translation,-0.1483,1.5155
machine translation,source language sentence,0.0306,1.3924
machine translation,target language sentence,0.0158,1.403
hidden variables,machine translation,-0.278,1.5988
maximum entropy models,statistical machine translation,-0.0092,1.4207
source-channel approach,statistical machine translation,-0.1028,1.4851
feature functions,statistical machine translation,-0.0379,1.4408
source language sentence,statistical machine translation,-0.1101,1.49
statistical machine translation,target language sentence,-0.0444,1.4453
hidden variables,statistical machine translation,-0.103,1.4853
maximum entropy models,source-channel approach,-0.0168,1.4261
feature functions,maximum entropy models,-0.139,1.5093
maximum entropy models,source language sentence,-0.2186,1.5612
maximum entropy models,target language sentence,0.295,1.1874
hidden variables,maximum entropy models,-0.1519,1.5178
feature functions,source-channel approach,-0.4187,1.6845
source language sentence,source-channel approach,-0.012,1.4227
source-channel approach,target language sentence,0.574,0.9231
hidden variables,source-channel approach,0.9421,0.3403
feature functions,source language sentence,-0.0903,1.4767
feature functions,target language sentence,-0.7484,1.87
feature functions,hidden variables,-0.2189,1.5613
source language sentence,target language sentence,0.4823,1.0175
hidden variables,source language sentence,-0.1254,1.5003
hidden variables,target language sentence,0.3293,1.1582
