node1,node2,similarity,distance
search trees,sliding-tile puzzles,0.1182,1.328
branching factors,sliding-tile puzzles,0.2319,1.2395
nodes,sliding-tile puzzles,0.3769,1.1164
depth,sliding-tile puzzles,-0.6079,1.7932
branching factors,search trees,0.794,0.6419
nodes,search trees,0.7477,0.7104
depth,search trees,0.2699,1.2084
branching factors,nodes,0.9225,0.3937
branching factors,depth,0.2102,1.2569
depth,nodes,0.0944,1.3458
complexity,sliding-tile puzzles,-0.2598,1.5873
complexity,search trees,-0.5546,1.7633
branching factors,complexity,-0.3547,1.646
complexity,nodes,-0.2593,1.587
complexity,depth,0.218,1.2506
Rubik's Cube,branching factors,0.1857,1.2762
Rubik's Cube,nodes,0.3198,1.1664
Rubik's Cube,depth,-0.5722,1.7732
Rubik's Cube,complexity,-0.2322,1.5698
