node1,node2,similarity,distance
abstract representations,new images,0.9085,0.4277
new images,registering a site model,0.9566,0.2946
model validation,new images,0.9469,0.3258
new images,structural change detection,-0.0548,1.4524
matching problems,new images,-0.1386,1.509
new images,updating models,-0.1864,1.5404
abstract representations,registering a site model,0.9322,0.3682
abstract representations,model validation,0.849,0.5496
abstract representations,structural change detection,0.2712,1.2073
abstract representations,matching problems,0.2016,1.2637
abstract representations,updating models,0.1098,1.3343
model validation,registering a site model,0.9325,0.3675
registering a site model,structural change detection,0.0277,1.3945
matching problems,registering a site model,0.0591,1.3718
registering a site model,updating models,-0.035,1.4387
model validation,structural change detection,-0.0673,1.4611
matching problems,model validation,-0.051,1.4498
model validation,updating models,-0.0334,1.4377
matching problems,structural change detection,0.8497,0.5484
structural change detection,updating models,0.7796,0.664
matching problems,updating models,0.9439,0.3349
