node1,node2,similarity,distance
computer vision,visibility,-0.0063,1.4187
ambiguity,computer vision,-0.3458,1.6406
ambiguity,visibility,0.8328,0.5783
ambiguity,haze removal,-0.3524,1.6446
computer vision,haze removal,0.7879,0.6512
haze removal,single image,-0.5676,1.7706
computer vision,single image,-0.233,1.5704
algorithm,computer vision,0.7387,0.7229
computer vision,dark channel prior,-0.2019,1.5504
dark channel prior,single image,-0.5729,1.7736
computer vision,outdoor haze-free images,-0.115,1.4933
computer vision,statistical property,-0.218,1.5608
outdoor haze-free images,single image,-0.5351,1.7522
single image,statistical property,-0.5219,1.7446
dark channel prior,outdoor haze-free images,0.9227,0.3933
dark channel prior,statistical property,0.9124,0.4186
outdoor haze-free images,statistical property,0.9818,0.1906
ambiguity,dark channel prior,0.1368,1.314
ambiguity,outdoor haze-free images,-0.1797,1.536
ambiguity,statistical property,-0.1502,1.5167
ambiguity,haze imaging model,-0.4232,1.6871
