node1,node2,similarity,distance
computational games,imperfect recall,-0.2251,1.5653
imperfect recall,optimal,-0.1692,1.5292
imperfect recall,strategy,-0.2257,1.5657
ex ante notion,imperfect recall,-0.2287,1.5676
optimal,strategy,-0.2663,1.5914
ex ante notion,optimal,0.8182,0.603
ex ante notion,strategy,-0.4308,1.6916
information set,optimal,-0.1522,1.518
information set,strategy,-0.4372,1.6954
information set,interim notion,-0.0658,1.46
ex ante notion,information set,-0.1097,1.4898
interim notion,optimal,0.8123,0.6128
interim notion,strategy,-0.5528,1.7623
ex ante notion,interim notion,0.7232,0.7441
imperfect recall,information set,0.206,1.2602
imperfect recall,interim notion,0.3289,1.1586
