node1,node2,similarity,distance
Support Vector Method,optimizing,-0.2879,1.6049
Support Vector Method,multivariate,0.9506,0.3142
Support Vector Method,nonlinear performance measures,-0.2136,1.558
F1-score,Support Vector Method,-0.003,1.4164
Support Vector Method,multivariate prediction,0.8527,0.5427
Support Vector Method,algorithm,-0.0453,1.4459
Support Vector Method,polynomial time,-0.076,1.4669
ROCArea,Support Vector Method,0.1726,1.2864
Support Vector Method,contingency table,0.9329,0.3664
multivariate,optimizing,-0.2067,1.5535
nonlinear performance measures,optimizing,-0.178,1.535
F1-score,optimizing,0.3366,1.1518
multivariate prediction,optimizing,0.0745,1.3605
algorithm,optimizing,0.9295,0.3754
optimizing,polynomial time,-0.4645,1.7114
ROCArea,optimizing,0.0303,1.3926
contingency table,optimizing,-0.2105,1.5559
multivariate,nonlinear performance measures,-0.3103,1.6188
F1-score,multivariate,-0.1478,1.5151
multivariate,multivariate prediction,0.9194,0.4015
algorithm,multivariate,0.0534,1.3759
multivariate,polynomial time,-0.0698,1.4627
ROCArea,multivariate,0.0104,1.4069
contingency table,multivariate,0.9703,0.2437
F1-score,nonlinear performance measures,0.0156,1.4031
multivariate prediction,nonlinear performance measures,-0.3147,1.6215
algorithm,nonlinear performance measures,-0.3319,1.6321
nonlinear performance measures,polynomial time,-0.1844,1.5391
ROCArea,nonlinear performance measures,-0.137,1.508
contingency table,nonlinear performance measures,-0.1934,1.5449
F1-score,multivariate prediction,-0.1315,1.5043
F1-score,algorithm,0.2684,1.2096
F1-score,polynomial time,-0.2805,1.6003
F1-score,ROCArea,0.8981,0.4515
F1-score,contingency table,-0.144,1.5126
algorithm,multivariate prediction,0.259,1.2173
multivariate prediction,polynomial time,-0.1416,1.511
ROCArea,multivariate prediction,-0.0602,1.4562
contingency table,multivariate prediction,0.9014,0.444
algorithm,polynomial time,-0.3764,1.6592
ROCArea,algorithm,0.0504,1.3781
algorithm,contingency table,-0.006,1.4185
ROCArea,polynomial time,-0.016,1.4255
contingency table,polynomial time,-0.2046,1.5521
ROCArea,contingency table,-0.0573,1.4542
