node1,node2,similarity,distance
Social Intelligence Design,social intelligence,-0.0983,1.4821
Social Intelligence Design,bilateral interaction,-0.189,1.5421
bilateral interaction,social intelligence,0.8523,0.5436
social discourse,social intelligence,0.0094,1.4076
small group,social intelligence,0.101,1.3409
small group,social discourse,0.991,0.1338
community media,social intelligence,0.9621,0.2752
social intelligence,social interaction,0.8736,0.5029
large collection,social intelligence,-0.0531,1.4513
community media,social discourse,0.093,1.3468
social discourse,social interaction,0.1029,1.3395
large collection,social discourse,0.947,0.3255
community media,small group,0.1756,1.284
small group,social interaction,0.1691,1.2891
large collection,small group,0.9516,0.311
community media,social interaction,0.8748,0.5004
community media,large collection,-0.0222,1.4298
large collection,social interaction,-0.0073,1.4194
social artifacts,social intelligence,0.9893,0.1465
social artifacts,social discourse,0.0778,1.3581
small group,social artifacts,0.161,1.2954
community media,social artifacts,0.9695,0.2469
social artifacts,social interaction,0.9119,0.4199
large collection,social artifacts,-0.0103,1.4215
