node1,node2,similarity,distance
Autoconj,conjugacy relationships,-0.4274,1.6896
Python functions,conjugacy relationships,0.8089,0.6183
Autoconj,Python functions,-0.5539,1.7629
Autoconj,conjugacy-exploiting algorithms,-0.1322,1.5048
Autoconj,Python-embedded PPL,-0.1311,1.5041
Python functions,conjugacy-exploiting algorithms,0.0204,1.3997
Python functions,Python-embedded PPL,0.7553,0.6996
Python-embedded PPL,conjugacy-exploiting algorithms,-0.2794,1.5996
Autoconj,inference algorithms,-0.4274,1.6896
Autoconj,structure-exploiting modeling strategies,-0.1007,1.4837
Python functions,inference algorithms,0.1982,1.2663
Python functions,structure-exploiting modeling strategies,0.7979,0.6357
conjugacy-exploiting algorithms,inference algorithms,-0.1011,1.484
conjugacy-exploiting algorithms,structure-exploiting modeling strategies,-0.2278,1.567
Python-embedded PPL,inference algorithms,0.1426,1.3095
Python-embedded PPL,structure-exploiting modeling strategies,0.9702,0.2439
inference algorithms,structure-exploiting modeling strategies,0.1268,1.3215
