node1,node2,similarity,distance
drama manager,interactive experience,-0.1265,1.501
drama manager,optimization-based drama management,0.0496,1.3787
drama manager,interactive agency,-0.152,1.5179
interactive experience,optimization-based drama management,-0.0343,1.4382
interactive agency,interactive experience,-0.1608,1.5237
interactive agency,optimization-based drama management,0.037,1.3878
drama manager,experience-quality function,-0.1522,1.518
drama manager,online search,-0.0735,1.4652
experience-quality function,interactive experience,-0.2631,1.5894
interactive experience,online search,-0.126,1.5007
experience-quality function,optimization-based drama management,-0.1046,1.4864
online search,optimization-based drama management,-0.1146,1.493
experience-quality function,online search,0.1048,1.338
experience-quality function,interactive agency,0.9312,0.3711
interactive agency,online search,0.3414,1.1477
experience-quality function,targeted trajectory distribution Markov decision processes,-0.1681,1.5284
online search,targeted trajectory distribution Markov decision processes,0.1505,1.3035
interactive agency,targeted trajectory distribution Markov decision processes,-0.1388,1.5091
experience-quality function,offline cached search,-0.1065,1.4876
offline cached search,targeted trajectory distribution Markov decision processes,-0.1999,1.5491
interactive agency,offline cached search,0.1153,1.3302
