node1,node2,similarity,distance
Baldwin's voting rules,Borda scores,0.0556,1.3743
Baldwin's voting rules,NP-hard,-0.0592,1.4554
Baldwin's voting rules,manipulate,-0.0255,1.4322
Baldwin's voting rules,unweighted votes,0.9392,0.3487
Baldwin's voting rules,weighted votes,0.6179,0.8742
Borda scores,NP-hard,-0.4202,1.6854
Borda scores,manipulate,-0.2996,1.6122
Borda scores,unweighted votes,0.1564,1.2989
Borda scores,weighted votes,0.5913,0.9041
NP-hard,manipulate,0.9623,0.2747
NP-hard,unweighted votes,-0.1066,1.4877
NP-hard,weighted votes,-0.3473,1.6415
manipulate,unweighted votes,-0.035,1.4387
manipulate,weighted votes,-0.3016,1.6134
unweighted votes,weighted votes,0.6463,0.841
