node1,node2,similarity,distance
IBM Model 2,reparameterisation,-0.0248,1.4317
aligning,reparameterisation,0.9104,0.4233
reparameterisation,right,0.8898,0.4695
left,reparameterisation,0.9361,0.3576
reparameterisation,target side,0.5984,0.8962
BLEU scores,reparameterisation,0.1759,1.2838
IBM Model 2,aligning,-0.3398,1.6369
IBM Model 2,right,-0.1355,1.507
IBM Model 2,left,-0.0379,1.4408
IBM Model 2,target side,0.5496,0.9491
BLEU scores,IBM Model 2,-0.1954,1.5462
aligning,right,0.928,0.3793
aligning,left,0.875,0.4999
aligning,target side,0.372,1.1208
BLEU scores,aligning,0.213,1.2546
left,right,0.9457,0.3295
right,target side,0.5842,0.9119
BLEU scores,right,0.0503,1.3782
left,target side,0.7255,0.741
BLEU scores,left,0.1663,1.2913
BLEU scores,target side,-0.0138,1.4239
