node1,node2,similarity,distance
elections,strategic behavior,-0.0578,1.4545
price of anarchy,strategic behavior,0.9645,0.2664
Nash equilibrium,strategic behavior,-0.2113,1.5565
elections,price of anarchy,-0.0804,1.47
Nash equilibrium,elections,0.365,1.1269
Nash equilibrium,price of anarchy,-0.1368,1.5078
plurality,price of anarchy,0.0337,1.3901
price of anarchy,veto,0.0349,1.3893
Borda,price of anarchy,0.0311,1.392
Nash equilibrium,plurality,-0.3086,1.6178
Nash equilibrium,veto,-0.3317,1.632
Borda,Nash equilibrium,-0.2663,1.5914
plurality,veto,0.9964,0.0849
Borda,plurality,0.9954,0.0961
Borda,veto,0.9924,0.1232
