node1,node2,similarity,distance
Physics-based simulation codes,highest-fidelity representation,0.2477,1.2266
Physics-based simulation codes,input parameter space,-0.3495,1.6429
highest-fidelity representation,input parameter space,-0.3659,1.6528
input parameter space,supervised learning techniques,0.9847,0.1751
active learning framework,supervised learning techniques,-0.2708,1.5942
active learning strategies,supervised learning techniques,-0.1875,1.5411
information-theoretic approach,supervised learning techniques,-0.2035,1.5514
active learning framework,active learning strategies,0.8331,0.5777
active learning framework,information-theoretic approach,-0.2502,1.5812
active learning strategies,information-theoretic approach,-0.3231,1.6267
