node1,node2,similarity,distance
Knowledge Base Discovery Tool,search,-0.3171,1.623
Knowledge Base Discovery Tool,documents,0.0756,1.3597
Knowledge Base Discovery Tool,knowledge indexes,-0.0555,1.453
documents,search,0.3624,1.1292
knowledge indexes,search,0.3341,1.1541
documents,knowledge indexes,0.3914,1.1032
Knowledge Base Discovery Tool,intelligent searches,-0.3692,1.6548
intelligent searches,search,-0.3507,1.6436
documents,intelligent searches,-0.3898,1.6672
intelligent searches,knowledge indexes,0.1551,1.2999
documents,visualization technology,0.4579,1.0413
knowledge indexes,visualization technology,0.7337,0.7298
intelligent searches,visualization technology,0.1053,1.3377
intelligent searches,prototypes,0.7929,0.6435
prototypes,visualization technology,0.121,1.3259
Knowledge Base Editor,visualization technology,0.0663,1.3665
Intelligent Information Retrieval Engine,visualization technology,0.1585,1.2973
Knowledge Base Editor,prototypes,0.2099,1.2571
Intelligent Information Retrieval Engine,prototypes,0.2492,1.2254
Intelligent Information Retrieval Engine,Knowledge Base Editor,0.9365,0.3563
