node1,node2,similarity,distance
Deep Blue,Garry Kasparov,-0.1302,1.5035
Deep Blue,autonomous agent,0.8623,0.5248
Garry Kasparov,autonomous agent,-0.353,1.645
Deep Blue,computational resources,0.0339,1.39
autonomous agent,computational resources,-0.0752,1.4664
Deep Blue,scale of intelligence,0.1498,1.304
autonomous agent,scale of intelligence,-0.1194,1.4963
computational resources,scale of intelligence,-0.0913,1.4774
Deep Blue,decision theoretic model,0.0852,1.3526
Deep Blue,rules of chess,-0.0487,1.4482
