node1,node2,similarity,distance
architecture,interaction,-0.1869,1.5407
architecture,customisable proof module,0.5861,0.9099
architecture,search module,0.3193,1.1668
architecture,local information,0.4383,1.0599
architecture,reasoning states,0.3646,1.1273
customisable proof module,interaction,0.2298,1.2411
interaction,search module,-0.2962,1.6101
interaction,local information,-0.129,1.5026
interaction,reasoning states,0.0953,1.3451
customisable proof module,search module,0.033,1.3907
customisable proof module,local information,0.1436,1.3087
customisable proof module,reasoning states,-0.196,1.5466
local information,search module,0.919,0.4025
reasoning states,search module,-0.2854,1.6034
local information,reasoning states,-0.2484,1.5801
