node1,node2,similarity,distance
automobile accidents,standard of living,0.4406,1.0577
automobile accidents,autonomous vehicle navigation,0.6548,0.8309
autonomous vehicle navigation,standard of living,-0.1328,1.5052
automobile accidents,cars,0.672,0.8099
GPS-based route planning,automobile accidents,0.4063,1.0897
cars,standard of living,0.9442,0.334
GPS-based route planning,standard of living,0.9527,0.3075
autonomous vehicle navigation,cars,0.1481,1.3053
GPS-based route planning,autonomous vehicle navigation,-0.1494,1.5162
GPS-based route planning,cars,0.8985,0.4506
