node1,node2,similarity,distance
Chinese text documents,heterogeneous transfer learning,-0.0811,1.4705
English training data,heterogeneous transfer learning,0.1869,1.2752
Chinese text documents,English training data,-0.1259,1.5006
heterogeneous transfer learning,image clustering,0.1738,1.2855
heterogeneous transfer learning,unsupervised learning,0.9589,0.2866
auxiliary heterogeneous data,heterogeneous transfer learning,0.8722,0.5056
heterogeneous transfer learning,social Web,-0.0629,1.458
Chinese text documents,image clustering,-0.0425,1.4439
Chinese text documents,unsupervised learning,-0.1294,1.503
Chinese text documents,auxiliary heterogeneous data,-0.1127,1.4918
Chinese text documents,social Web,0.8626,0.5242
English training data,image clustering,0.9619,0.276
English training data,unsupervised learning,-0.0062,1.4186
English training data,auxiliary heterogeneous data,-0.0163,1.4257
English training data,social Web,-0.0259,1.4324
image clustering,unsupervised learning,-0.0301,1.4353
auxiliary heterogeneous data,image clustering,-0.0092,1.4207
image clustering,social Web,-0.0661,1.4602
auxiliary heterogeneous data,unsupervised learning,0.9427,0.3386
social Web,unsupervised learning,-0.0677,1.4613
auxiliary heterogeneous data,social Web,-0.1045,1.4863
heterogeneous transfer learning,image sense disambiguation,0.3265,1.1606
Chinese text documents,image sense disambiguation,-0.0268,1.4331
English training data,image sense disambiguation,0.972,0.2367
image clustering,image sense disambiguation,0.9587,0.2874
image sense disambiguation,unsupervised learning,0.1018,1.3403
auxiliary heterogeneous data,image sense disambiguation,0.0692,1.3644
image sense disambiguation,social Web,0.0021,1.4127
