node1,node2,similarity,distance
Neural networks,predictive power,-0.0062,1.4186
Bayesian neural network,Neural networks,-0.1356,1.507
Neural networks,posterior distribution,-0.1671,1.5278
Bayesian neural network,predictive power,0.0193,1.4005
posterior distribution,predictive power,-0.3197,1.6246
Bayesian neural network,posterior distribution,-0.2723,1.5952
Besov space,Neural networks,-0.2594,1.5871
Besov space,predictive power,-0.2704,1.594
Bayesian neural network,Besov space,-0.2689,1.5931
Besov space,posterior distribution,-0.2056,1.5528
Bayesian neural network,smoothness,-0.2876,1.6047
posterior distribution,smoothness,0.9975,0.0701
Besov space,smoothness,-0.1926,1.5444
Bayesian neural network,shrinkage prior,-0.0708,1.4634
Besov space,shrinkage prior,-0.1283,1.5022
shrinkage prior,smoothness,0.9447,0.3325
