node1,node2,similarity,distance
interpretation structures,model checking,-0.043,1.4443
default extensions,model checking,-0.071,1.4635
model checking,stable expansions,-0.0382,1.441
model checking,universal Kripke models,0.2322,1.2392
default extensions,interpretation structures,0.9609,0.2797
interpretation structures,stable expansions,0.9153,0.4115
interpretation structures,universal Kripke models,0.9154,0.4113
default extensions,stable expansions,0.9757,0.2204
default extensions,universal Kripke models,0.8516,0.5447
stable expansions,universal Kripke models,0.8154,0.6077
model checking,nonmonotonic modal logics,0.065,1.3675
default extensions,nonmonotonic modal logics,-0.1637,1.5255
nonmonotonic modal logics,stable expansions,-0.2674,1.5921
nonmonotonic modal logics,universal Kripke models,-0.1515,1.5175
computationally easier,model checking,0.3069,1.1774
computationally easier,nonmonotonic modal logics,-0.1777,1.5347
