node1,node2,similarity,distance
Tongues,speech-to-speech translation system,0.3415,1.1476
Tongues,US Army chaplains,0.9613,0.2781
Tongues,prototype,0.1944,1.2694
Tongues,field test,-0.0718,1.4641
US Army chaplains,speech-to-speech translation system,0.4879,1.012
prototype,speech-to-speech translation system,0.3585,1.1327
field test,speech-to-speech translation system,0.0211,1.3992
US Army chaplains,prototype,0.3701,1.1224
US Army chaplains,field test,0.072,1.3623
field test,prototype,0.8885,0.4723
development constraints,prototype,-0.3006,1.6128
development constraints,field test,-0.1785,1.5352
