node1,node2,similarity,distance
prediction accuracy,reﬁned models,-0.1879,1.5414
prediction accuracy,side information,0.9945,0.1053
reﬁned models,side information,-0.1926,1.5444
data debugging,prediction accuracy,-0.167,1.5277
overly personalized ratings,prediction accuracy,-0.1113,1.4908
data debugging,reﬁned models,0.9968,0.0806
overly personalized ratings,reﬁned models,0.1386,1.3125
data debugging,side information,-0.1721,1.5311
overly personalized ratings,side information,-0.1747,1.5328
data debugging,overly personalized ratings,0.099,1.3424
prediction accuracy,recommendation accuracy,-0.1671,1.5278
recommendation accuracy,reﬁned models,-0.2952,1.6094
recommendation accuracy,side information,-0.236,1.5723
data debugging,recommendation accuracy,-0.3257,1.6283
overly personalized ratings,recommendation accuracy,0.7813,0.6614
average ratings,recommendation accuracy,0.9727,0.2338
