node1,node2,similarity,distance
Deep generative models,photorealistic image synthesis,0.0677,1.3655
Deep generative models,controllable,0.2947,1.1877
controllable,photorealistic image synthesis,0.0135,1.4046
Deep generative models,disentangle,-0.2269,1.5665
disentangle,photorealistic image synthesis,0.9161,0.4096
controllable,disentangle,-0.2189,1.5613
compositional nature,controllable,0.0379,1.3872
compositional nature,disentangle,-0.2881,1.6051
3D scene,controllable,0.129,1.3199
3D scene,compositional nature,0.9498,0.3167
3D scene,disentangle,-0.3055,1.6159
controllable,generative neural feature fields,-0.4591,1.7082
3D scene,generative neural feature fields,-0.0539,1.4518
compositional nature,generative neural feature fields,-0.0103,1.4215
disentangle,generative neural feature fields,0.1362,1.3144
controllable,neural rendering,0.0139,1.4044
controllable,image synthesis model,0.0169,1.4022
3D scene,neural rendering,0.9688,0.2497
3D scene,image synthesis model,-0.0627,1.4579
generative neural feature fields,neural rendering,0.0298,1.393
generative neural feature fields,image synthesis model,0.0678,1.3655
disentangle,neural rendering,-0.2051,1.5525
disentangle,image synthesis model,0.7956,0.6394
image synthesis model,neural rendering,0.0636,1.3685
camera pose,generative neural feature fields,-0.078,1.4683
camera pose,disentangle,0.8516,0.5447
camera pose,neural rendering,-0.0709,1.4635
camera pose,image synthesis model,0.9485,0.3209
