node1,node2,similarity,distance
distances between points,epipolar lines,0.3238,1.163
distances between points,gradient-weighted epipolar errors,0.2254,1.2447
distances between points,statistical interpretation,-0.1284,1.5023
epipolar lines,gradient-weighted epipolar errors,0.9852,0.1723
epipolar lines,statistical interpretation,-0.0445,1.4454
gradient-weighted epipolar errors,statistical interpretation,-0.0178,1.4267
observed object,statistical interpretation,0.8533,0.5416
computational efficiency,observed object,-0.1455,1.5136
computational efficiency,uncalibrated images,-0.0389,1.4415
observed object,uncalibrated images,0.9426,0.339
