node1,node2,similarity,distance
fluorescence images,quantum dots,0.954,0.3032
nanometersized fluorescent probes,quantum dots,0.915,0.4123
fluorescence images,nanometersized fluorescent probes,0.9718,0.2373
fluorescence intermittency,nanometersized fluorescent probes,-0.1595,1.5228
fluorescence intermittency,perceptual grouping,0.176,1.2837
fluorescence intermittency,spatio-temporal volume,-0.2078,1.5542
perceptual grouping,spatio-temporal volume,-0.1803,1.5365
fluorescence intermittency,image fluorescence model,-0.3055,1.6159
image fluorescence model,perceptual grouping,-0.2178,1.5607
image fluorescence model,spatio-temporal volume,-0.2143,1.5584
Riemannian metric,perceptual grouping,-0.1173,1.4948
Riemannian metric,spatio-temporal volume,-0.2877,1.6048
Riemannian metric,image fluorescence model,-0.0305,1.4356
Fast Marching method,image fluorescence model,-0.0559,1.4532
Fast Marching method,Riemannian metric,-0.1748,1.5328
