node1,node2,similarity,distance
automatic speech recognizer,intention prediction,0.8896,0.4698
dialogue system,intention prediction,0.367,1.1251
intention prediction,speaker's intention prediction,0.9037,0.4388
automatic speech recognizer,dialogue system,0.4998,1.0002
automatic speech recognizer,speaker's intention prediction,0.951,0.3131
dialogue system,speaker's intention prediction,0.5905,0.9049
intention prediction,multi-level features,0.8102,0.6161
automatic speech recognizer,multi-level features,0.7828,0.659
dialogue system,multi-level features,0.307,1.1773
multi-level features,speaker's intention prediction,0.7969,0.6373
dialogue system,morpheme-level features,0.8198,0.6003
dialogue system,discourse-level features,0.5968,0.898
dialogue system,domain knowledge-level features,0.4924,1.0076
morpheme-level features,multi-level features,0.6267,0.864
discourse-level features,multi-level features,0.8325,0.5787
domain knowledge-level features,multi-level features,0.8727,0.5046
discourse-level features,morpheme-level features,0.8743,0.5014
domain knowledge-level features,morpheme-level features,0.6197,0.8722
discourse-level features,domain knowledge-level features,0.6916,0.7853
accuracies,multi-level features,-0.3567,1.6473
accuracies,morpheme-level features,0.176,1.2838
accuracies,discourse-level features,-0.0893,1.476
accuracies,domain knowledge-level features,-0.2559,1.5849
intention prediction,morpheme-level features,0.7971,0.6371
discourse-level features,intention prediction,0.8526,0.5429
domain knowledge-level features,intention prediction,0.6325,0.8573
accuracies,intention prediction,-0.3637,1.6515
morpheme-level features,speaker's intention prediction,0.8627,0.5241
discourse-level features,speaker's intention prediction,0.9133,0.4165
domain knowledge-level features,speaker's intention prediction,0.6788,0.8015
accuracies,speaker's intention prediction,-0.1816,1.5373
