node1,node2,similarity,distance
biological sequences,discrete data,-0.0636,1.4585
discrete data,probability simplex space,-0.3269,1.629
Dirichlet distribution,discrete data,-0.111,1.4907
Dirichlet distribution,probability simplex space,-0.2564,1.5852
biological sequences,probability simplex space,-0.4393,1.6967
Dirichlet distribution,biological sequences,0.0892,1.3496
Sudoku generation task,discrete data,0.9681,0.2525
Sudoku generation task,promoter DNA sequence,0.0199,1.4001
Sudoku generation task,human promoter DNA sequence,0.3662,1.1259
human promoter DNA sequence,promoter DNA sequence,0.0837,1.3537
