node1,node2,similarity,distance
Web communities,change the order,-0.1352,1.5068
Web communities,search results,-0.2443,1.5775
change the order,search results,0.9527,0.3075
Web communities,experimental evidence,0.2199,1.2491
Web communities,improves the quality,-0.0139,1.424
change the order,experimental evidence,0.8206,0.599
change the order,improves the quality,0.9429,0.338
experimental evidence,search results,0.8233,0.5944
improves the quality,search results,0.9541,0.3029
experimental evidence,improves the quality,0.936,0.3576
Greek fragment,Web communities,-0.4709,1.7152
Web communities,worldwide Web,-0.2805,1.6003
Web communities,scaling,-0.1205,1.497
Greek fragment,change the order,-0.1408,1.5105
change the order,worldwide Web,0.0305,1.3925
change the order,scaling,0.8982,0.4512
Greek fragment,search results,-0.0491,1.4485
search results,worldwide Web,0.2576,1.2185
scaling,search results,0.9066,0.4322
Greek fragment,experimental evidence,-0.3335,1.6331
experimental evidence,worldwide Web,0.294,1.1883
experimental evidence,scaling,0.9075,0.43
Greek fragment,improves the quality,-0.2785,1.5991
improves the quality,worldwide Web,0.1813,1.2796
improves the quality,scaling,0.9262,0.3842
Greek fragment,worldwide Web,0.308,1.1764
Greek fragment,scaling,-0.1898,1.5426
scaling,worldwide Web,0.3797,1.1139
