node1,node2,similarity,distance
CBR agents,proactive communication,0.0708,1.3633
CBR agents,strengths and weaknesses,0.806,0.6229
CBR agents,communication protocol,-0.176,1.5336
CBR agents,individual performance,-0.1174,1.4949
proactive communication,strengths and weaknesses,-0.3074,1.6171
communication protocol,proactive communication,0.8504,0.5471
individual performance,proactive communication,0.4441,1.0545
communication protocol,strengths and weaknesses,-0.5343,1.7518
individual performance,strengths and weaknesses,0.0608,1.3706
communication protocol,individual performance,0.1967,1.2675
CBR agents,case bartering process,0.1487,1.3048
case bartering process,proactive communication,0.9295,0.3754
case bartering process,strengths and weaknesses,-0.2672,1.592
case bartering process,communication protocol,0.8628,0.5239
case bartering process,individual performance,0.2105,1.2566
CBR agents,individual decisions,-0.312,1.6199
CBR agents,case bases,0.8139,0.6101
communication protocol,individual decisions,0.788,0.6511
case bases,communication protocol,-0.1603,1.5233
individual decisions,individual performance,0.5802,0.9163
case bases,individual performance,-0.2033,1.5514
case bartering process,individual decisions,0.7067,0.7659
case bartering process,case bases,0.2258,1.2443
case bases,individual decisions,-0.3854,1.6646
