node1,node2,similarity,distance
NLP tools,spreading activation,0.9572,0.2926
NLP tools,semantic knowledge networks,0.9118,0.4199
NLP tools,parser,0.9069,0.4316
NLP tools,semantic analyser,0.9305,0.3729
semantic knowledge networks,spreading activation,0.8882,0.4728
parser,spreading activation,0.9313,0.3707
semantic analyser,spreading activation,0.8861,0.4773
parser,semantic knowledge networks,0.9178,0.4054
semantic analyser,semantic knowledge networks,0.8958,0.4566
parser,semantic analyser,0.9038,0.4387
NLP tools,semantic resource,0.8124,0.6126
semantic resource,spreading activation,0.7545,0.7007
semantic knowledge networks,semantic resource,0.9068,0.4317
parser,semantic resource,0.8453,0.5562
semantic analyser,semantic resource,0.9402,0.3459
nodes,spreading activation,0.953,0.3067
edges,spreading activation,0.8913,0.4664
nodes,parser,0.9643,0.2671
edges,parser,0.9287,0.3777
nodes,semantic analyser,0.9399,0.3467
edges,semantic analyser,0.9916,0.1293
nodes,semantic resource,0.9028,0.4408
edges,semantic resource,0.9196,0.4009
edges,nodes,0.934,0.3634
