node1,node2,similarity,distance
lexical sememe prediction,sememes,-0.2351,1.5717
annotation efficiency,sememes,-0.0101,1.4214
annotation efficiency,lexical sememe prediction,0.044,1.3828
out-of-vocabulary words,sememes,-0.2896,1.606
lexical sememe prediction,out-of-vocabulary words,-0.2495,1.5808
annotation efficiency,out-of-vocabulary words,-0.5684,1.7711
internal character information,sememes,-0.7378,1.8643
Chinese,sememes,-0.1069,1.4879
internal character information,lexical sememe prediction,0.6384,0.8504
Chinese,lexical sememe prediction,0.9424,0.3393
annotation efficiency,internal character information,0.2593,1.2171
Chinese,annotation efficiency,-0.119,1.496
internal character information,out-of-vocabulary words,-0.1037,1.4857
Chinese,out-of-vocabulary words,-0.2294,1.5681
Chinese,internal character information,0.4257,1.0717
lexical sememe prediction,low-frequency words,-0.2386,1.5739
HowNet,lexical sememe prediction,0.9809,0.1955
lexical sememe prediction,sememe knowledge base,0.6365,0.8526
low-frequency words,out-of-vocabulary words,0.8346,0.5752
internal character information,low-frequency words,0.045,1.3821
HowNet,low-frequency words,-0.1794,1.5358
Chinese,low-frequency words,-0.2574,1.5858
low-frequency words,sememe knowledge base,0.0573,1.3731
HowNet,out-of-vocabulary words,-0.1722,1.5312
out-of-vocabulary words,sememe knowledge base,-0.152,1.5179
HowNet,internal character information,0.5376,0.9617
internal character information,sememe knowledge base,0.9871,0.1603
Chinese,HowNet,0.9798,0.2011
HowNet,sememe knowledge base,0.5345,0.9649
Chinese,sememe knowledge base,0.4202,1.0769
