node1,node2,similarity,distance
object instances,semi-automatic annotation,-0.089,1.4758
object segmentation,semi-automatic annotation,0.3284,1.159
polygon prediction,semi-automatic annotation,-0.1477,1.515
object instances,object segmentation,0.7872,0.6523
object instances,polygon prediction,0.0169,1.4022
object segmentation,polygon prediction,0.166,1.2915
semi-automatic annotation,vertices,-0.2143,1.5584
object instances,vertices,0.8819,0.4859
object segmentation,vertices,0.7017,0.7723
polygon prediction,vertices,0.3531,1.1375
annotation process,vertices,0.2768,1.2027
Cityscapes,vertices,0.6495,0.8373
IoU,vertices,0.8391,0.5672
ground-truth,vertices,0.9341,0.3631
human annotators,vertices,-0.0203,1.4285
Cityscapes,annotation process,-0.0206,1.4287
IoU,annotation process,0.0964,1.3443
annotation process,ground-truth,0.1465,1.3065
annotation process,human annotators,0.8899,0.4693
Cityscapes,IoU,0.8237,0.5937
Cityscapes,ground-truth,0.7419,0.7185
Cityscapes,human annotators,-0.2935,1.6084
IoU,ground-truth,0.9297,0.3749
IoU,human annotators,-0.1927,1.5445
ground-truth,human annotators,-0.1686,1.5288
