node1,node2,similarity,distance
latent Dirichlet allocation,topic models,-0.174,1.5323
data sets,latent Dirichlet allocation,-0.3653,1.6524
data sets,topic models,-0.289,1.6056
inferential performance,latent Dirichlet allocation,-0.0003,1.4144
inferential performance,topic models,-0.2172,1.5603
data sets,inferential performance,0.0098,1.4073
inferential performance,posterior contraction rates,0.9097,0.4249
posterior contraction rates,real data,0.0221,1.3985
data sets,posterior contraction rates,-0.1496,1.5163
inferential performance,real data,0.1414,1.3105
data sets,real data,-0.1229,1.4986
posterior contraction rates,topic models,-0.0548,1.4524
real data,topic models,-0.2601,1.5875
model parameters,topic models,-0.2984,1.6114
model parameters,posterior contraction rates,0.2197,1.2493
model parameters,real data,0.7843,0.6569
data sets,model parameters,0.0966,1.3442
