node1,node2,similarity,distance
Yahoo! Answers,opinion questions,-0.1076,1.4883
mutual information,opinion questions,-0.2352,1.5718
opinion questions,sequential pattern mining,0.0385,1.3867
opinion lexicon,opinion questions,-0.2762,1.5976
mutual information,sequential pattern mining,-0.324,1.6273
mutual information,opinion lexicon,0.9659,0.2612
opinion lexicon,sequential pattern mining,-0.2329,1.5703
machine learning,opinion questions,0.9983,0.0589
machine learning,mutual information,-0.2725,1.5953
machine learning,sequential pattern mining,0.0381,1.387
machine learning,opinion lexicon,-0.3156,1.6221
experimental results,opinion questions,-0.1511,1.5173
experimental results,mutual information,0.956,0.2967
experimental results,sequential pattern mining,-0.2299,1.5684
experimental results,opinion lexicon,0.9131,0.417
experimental results,machine learning,-0.1863,1.5403
