node1,node2,similarity,distance
computational model,multi-agent belief revision,-0.3533,1.6452
multi-agent belief revision,semantic model,-0.0466,1.4468
belief revision operation,multi-agent belief revision,0.5897,0.9059
computational model,semantic model,0.6521,0.8341
belief revision operation,semantic model,0.2454,1.2285
belief revision operation,computational model,0.193,1.2704
logical properties,semantic model,0.1622,1.2945
belief revision operation,logical properties,0.9137,0.4154
computational model,logical properties,0.227,1.2434
complexity analysis,computational model,-0.522,1.7447
complexity analysis,logical properties,-0.807,1.9011
