node1,node2,similarity,distance
case retrieval system,continued usage,-0.1724,1.5313
case retrieval system,remembering previous episodes,-0.0739,1.4656
case retrieval system,question answering,-0.1518,1.5177
continued usage,remembering previous episodes,-0.2051,1.5525
continued usage,question answering,-0.3018,1.6136
question answering,remembering previous episodes,-0.2194,1.5617
case retrieval system,transactional behavior,0.1509,1.3032
continued usage,transactional behavior,-0.4202,1.6853
remembering previous episodes,transactional behavior,0.7721,0.6751
question answering,transactional behavior,-0.4273,1.6895
